DISBMONTH,LOAN_NUMBER,CD_SEGMENT,PRODUCT_CODE,ETC_NTC,PAYMENT_TYPE,CUST_PINCODE,CUST_STATE,MANUFACTURE_CODE,TENUR,ADVANCE_EMI_COUNT,EMI,LTV,ASSET_COST,ACTUAL_LOAN_AMOUNT,DOWN_PAYMENT,PAYNIMO_STATUS,QUALIFICATION,GENDER,MARITALSTATUS,CUST_AGE,EMP_GRP,MATCH_SCORE,TOTAL_NO_LV_TRADELINES,BUREAU_VINTAGE_IN_MONTHS,NO_TRADELINES_OPENED_LAST_3M,TOTAL_NO_LV_CD,TIME_SINCE_FIRST_CD_MONTHS,NO_CD_OPENED_LAST_3M,TOTAL_NO_LV_CC,NO_CC_OPENED_LAST_3M,TOTAL_NO_LV_PLBL,TOTAL_NO_LV_AL,TOTAL_NO_LV_TW,TOTAL_NO_LV_TL,TOTAL_NO_LV_SEC,TOTAL_NO_SEC_OPENED_LAST_3M,TOTAL_NO_LV_UNSEC,TOTAL_NO_UNSEC_OPENED_LAST_3M,TOTAL_NO_ENQ,TOTAL_NO_ENQ_LAST_3M,TOTAL_NO_ENQ_CD,TOTAL_NO_ENQ_CD_LAST_3M,TOTAL_NO_ENQ_SEC,TOTAL_NO_ENQ_SEC_LAST_3M,TOTAL_NO_ENQ_UNSEC,TOTAL_NO_ENQ_UNSEC_LAST_3M,BUREAU_SCORE,TARGET_VARIABLE
31-12-2022,3612,MOBILE,MOBILE,NTC,ADM,517425,AP,VIVO,8,2,2625,75,20999,15749,6003,VALID,SSC,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,4,4,-1,0
31-12-2022,3613,MOBILE,MOBILE,NTC,ADM,516003,AP,VIVO,8,2,1638,73.79,12499,9823,4029,VALID,12TH,M,Married,39,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3614,MOBILE,MOBILE,ETC,ADM,518217,AP,OPPO,14,4,2043,66.09,29999,20426,11324,VALID,OTHERS,M,Married,28,2.SEMP,,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0
31-12-2022,3615,MOBILE,MOBILE,ETC,ENCH,524004,AP,OPPO,7,1,2286,85.71,15999,13713,2993,VALID,12TH,M,Married,46,2.SEMP,,5,92,1,0,49,0,0,0,1,0,0,0,3,1,1,0,10,0,1,0,4,0,4,0,765,0
31-12-2022,3616,MOBILE,MOBILE,ETC,ACH,524004,AP,OPPO,7,1,1953,79.38,13999,11712,3594,VALID,12TH,F,Married,47,2.SEMP,,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,2,0,1,1,728,0
31-12-2022,3617,MOBILE,MOBILE,NTC,ADM,516002,AP,VIVO,8,2,3575,74.46,27999,21449,7785,VALID,GRADUATE,M,Single,29,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3618,MOBILE,MOBILE,NTC,ADM,516503,AP,VIVO,8,2,2313,74.99,18499,13873,5261,VALID,12TH,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3619,MOBILE,MOBILE,ETC,ADM,515731,AP,VIVO,8,2,1713,72.59,12499,10273,4061,VALID,12TH,M,Married,29,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,3,0,3,0,754,0
31-12-2022,3620,MOBILE,MOBILE,NTC,ADM,515867,AP,OPPO,7,1,1558,69.94,12499,9342,4582,VALID,SSC,F,Single,53,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3621,MOBILE,MOBILE,NTC,ADM,518165,AP,VIVO,8,2,3725,68.58,27999,22342,9549,VALID,SSC,M,Single,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1,0
31-12-2022,3622,MOBILE,MOBILE,NTC,ADM,517247,AP,VIVO,8,2,3575,74.46,27999,21449,8347,VALID,SSC,M,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
31-12-2022,3623,MOBILE,MOBILE,NTC,ADM,518123,AP,SAMSUNG,6,0,2950,75,22000,17700,6253,VALID,SSC,F,Married,41,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3624,Non-Mobile,FRIDGE,ETC,ADM,515741,AP,SAMSUNG,10,1,2070,89.38,19500,18630,2365,VALID,SSC,M,Single,23,2.SEMP,,1,9,0,1,9,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,756,0
31-12-2022,3625,MOBILE,MOBILE,NTC,ADM,518003,AP,VIVO,8,2,1563,74.99,12499,9373,3761,VALID,12TH,M,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3626,MOBILE,MOBILE,NTC,ENCH,518466,AP,VIVO,8,2,2388,74.18,18499,14323,5529,VALID,SSC,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,1,-1,0
31-12-2022,3627,MOBILE,MOBILE,ETC,ADM,515411,AP,OPPO,7,1,3496,84.11,21999,20970,4203,VALID,12TH,M,Married,42,2.SEMP,,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,756,0
31-12-2022,3628,MOBILE,MOBILE,NTC,ADM,518124,AP,VIVO,8,2,2573,72.18,18499,15427,5781,VALID,SSC,M,Single,43,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3629,MOBILE,MOBILE,NTC,ADM,517004,AP,OPPO,7,1,3142,85.71,21990,18848,3849,VALID,GRADUATE,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3630,MOBILE,MOBILE,NTC,ADM,518222,AP,VIVO,8,2,2388,74.18,18499,14323,6195,VALID,SSC,M,Single,29,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3631,MOBILE,MOBILE,ETC,ADM,518543,AP,OPPO,7,1,3887,85.05,25999,23312,5038,VALID,12TH,M,Married,36,2.SEMP,,2,24,0,1,6,0,0,0,1,0,0,0,0,0,2,0,3,0,1,0,0,0,2,0,778,0
31-12-2022,3632,MOBILE,MOBILE,NTC,ACH,515408,AP,OPPO,7,1,1960,74.42,14990,11756,4659,VALID,SSC,M,Married,42,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3633,MOBILE,MOBILE,ETC,ADM,515671,AP,OPPO,7,1,4244,82.86,29999,25456,5850,VALID,SSC,F,Married,32,2.SEMP,,1,58,0,1,58,0,0,0,0,0,0,0,0,0,1,0,8,1,3,1,0,0,4,1,733,0
31-12-2022,3634,Non-Mobile,WAM,ETC,ACH,516289,AP,LG,12,4,1808,64.7,20490,14458,7468,VALID,12TH,M,Married,29,2.SEMP,,1,103,0,1,13,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,2,0,750,0
31-12-2022,3635,MOBILE,MOBILE,NTC,ADM,518466,AP,VIVO,8,2,2388,74.18,18499,14323,6195,VALID,SSC,M,Single,27,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3636,MOBILE,MOBILE,NTC,ADM,518217,AP,VIVO,8,2,2699,74.28,20990,16192,6595,VALID,OTHERS,F,Married,51,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3637,MOBILE,MOBILE,ETC,ENCH,515774,AP,OPPO,7,1,2486,79.52,17999,14913,4837,VALID,SSC,M,Married,40,2.SEMP,,10,40,0,1,11,0,0,0,2,0,0,0,7,0,3,0,7,1,3,1,0,0,5,1,761,0
31-12-2022,3638,MOBILE,MOBILE,NTC,ENCH,518222,AP,VIVO,8,2,3575,74.46,27999,21449,8569,VALID,UNDER GRADUATE,M,Single,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,-1,0
31-12-2022,3639,MOBILE,MOBILE,ETC,ADM,518002,AP,OPPO,8,2,3615,72.19,25999,21684,7937,VALID,SSC,M,Married,33,1.SAL,,0,134,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,1,0,5,0,743,0
31-12-2022,3640,MOBILE,MOBILE,NTC,ADM,517425,AP,VIVO,8,2,2899,73.63,21990,17392,6551,VALID,SSC,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
31-12-2022,3641,MOBILE,MOBILE,NTC,ENCH,524308,AP,VIVO,8,2,2213,73.17,16499,13273,5179,VALID,GRADUATE,M,Single,22,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3642,MOBILE,MOBILE,ETC,ADM,524408,AP,VIVO,8,2,2017,72.18,14499,12091,4669,VALID,GRADUATE,F,Married,38,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,743,0
31-12-2022,3643,Non-Mobile,TV,ETC,ADM,517424,AP,LG,12,0,3800,90.02,49990,45600,5968,VALID,12TH,M,Single,24,2.SEMP,,4,19,4,4,19,4,0,0,0,0,0,0,0,0,4,4,11,0,5,0,1,0,7,0,775,0
31-12-2022,3644,MOBILE,MOBILE,ETC,ACH,517277,AP,OPPO,7,1,1868,78.38,12499,11199,3409,VALID,SSC,M,Married,47,2.SEMP,,1,65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,752,0
31-12-2022,3645,MOBILE,MOBILE,NTC,ADM,518543,AP,OPPO,7,1,1922,73.77,13999,11527,4941,VALID,SSC,F,Married,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
31-12-2022,3646,MOBILE,MOBILE,ETC,ADM,517247,AP,OPPO,7,1,2028,84.39,12990,12162,2735,VALID,OTHERS,M,Married,31,2.SEMP,,1,92,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,769,0
31-12-2022,3647,MOBILE,MOBILE,ETC,ADM,518422,AP,VIVO,8,2,2137,74.08,16490,12816,5575,VALID,SSC,M,Married,37,2.SEMP,,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,760,0
31-12-2022,3648,MOBILE,MOBILE,ETC,ADM,518176,AP,VIVO,8,2,2573,72.18,18499,15427,5781,VALID,SSC,M,Single,24,2.SEMP,,1,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,2,0,0,0,2,0,727,0
31-12-2022,3649,MOBILE,MOBILE,ETC,ADM,531115,AP,VIVO,8,2,3138,65.09,27999,18824,10410,VALID,SSC,M,Married,30,2.SEMP,,2,49,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,2,0,763,0
31-12-2022,3650,MOBILE,MOBILE,NTC,ENCH,517501,AP,VIVO,8,2,1813,74.99,14499,10873,4823,VALID,12TH,M,Married,35,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,3,2,-1,0
31-12-2022,3651,MOBILE,MOBILE,ETC,ADM,524201,AP,VIVO,8,2,1962,72.92,14490,11766,5003,VALID,SSC,M,Married,38,2.SEMP,,5,37,0,1,13,0,0,0,0,0,1,0,4,0,1,0,2,1,2,1,0,0,2,1,777,0
31-12-2022,3652,MOBILE,MOBILE,ETC,ACH,515201,AP,VIVO,8,2,2700,74.28,20999,16199,6035,VALID,12TH,M,Married,53,2.SEMP,,3,83,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,791,0
31-12-2022,3653,MOBILE,MOBILE,NTC,ADM,518422,AP,VIVO,8,2,1888,73.96,14499,11323,5195,VALID,GRADUATE,F,Married,30,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3654,MOBILE,MOBILE,NTC,ADM,516172,AP,VIVO,10,3,2860,69.36,27999,20019,9333,VALID,12TH,M,Single,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3655,MOBILE,MOBILE,NTC,ADM,515761,AP,VIVO,8,2,3409,70.88,27999,20447,8905,VALID,12TH,F,Married,47,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,-1,0
31-12-2022,3656,MOBILE,MOBILE,NTC,ADM,517401,AP,VIVO,8,2,2212,73.17,16490,13266,5177,VALID,SSC,M,Married,37,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0
31-12-2022,3657,MOBILE,MOBILE,NTC,ACH,518225,AP,VIVO,8,2,2388,74.18,18499,14323,6195,VALID,12TH,M,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3658,MOBILE,MOBILE,ETC,ACH,517501,AP,VIVO,8,2,4500,75,35999,26999,9635,VALID,GRADUATE,M,Single,22,1.SAL,,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,14,8,11,8,1,0,13,8,723,0
31-12-2022,3659,MOBILE,MOBILE,ETC,ACH,518222,AP,VIVO,8,2,4575,74.58,35999,27449,10451,VALID,12TH,M,Married,30,2.SEMP,,6,134,1,0,0,0,3,0,3,0,0,0,0,0,5,1,20,2,1,1,8,0,12,2,770,0
31-12-2022,3660,MOBILE,MOBILE,ETC,ENCH,515411,AP,OPPO,7,1,2744,84.75,17999,16455,3451,VALID,SSC,F,Married,38,2.SEMP,,8,14,4,1,1,1,0,0,0,0,0,0,7,3,1,1,2,1,2,1,0,0,2,1,770,0
31-12-2022,3661,Non-Mobile,TV,ETC,ADM,518124,AP,PANASONIC,10,0,3360,66,49999,33600,17300,VALID,SSC,M,Married,33,2.SEMP,,2,13,0,2,13,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,770,0
31-12-2022,3662,MOBILE,MOBILE,ETC,ENCH,518222,AP,OPPO,7,1,3019,79.6,21999,18111,5861,VALID,SSC,M,Married,44,2.SEMP,,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,0,728,0
31-12-2022,3663,MOBILE,MOBILE,ETC,ADM,515331,AP,VIVO,8,2,1888,73.96,14499,11323,5077,VALID,12TH,M,Single,30,2.SEMP,,2,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,6,4,2,0,0,15,6,740,0
31-12-2022,3664,Non-Mobile,FRIDGE,NTC,ADM,518422,AP,WHIRL  POOL,12,4,1634,65.6,19000,13064,6890,VALID,OTHERS,F,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3665,MOBILE,MOBILE,ETC,ADM,515865,AP,VIVO,8,2,2138,74.08,16499,12823,4911,VALID,SSC,F,Married,32,2.SEMP,,2,24,0,2,24,0,0,0,0,0,0,0,0,0,2,0,3,1,3,1,0,0,3,1,753,0
31-12-2022,3666,MOBILE,MOBILE,NTC,ADM,517520,AP,VIVO,8,2,2313,74.99,18499,13873,5705,VALID,12TH,M,Single,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3667,MOBILE,MOBILE,ETC,ADM,531085,AP,OPPO,7,1,2372,85.17,15999,14227,3523,VALID,12TH,M,Married,27,1.SAL,,1,6,0,1,6,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,1,0,756,0
31-12-2022,3668,MOBILE,MOBILE,ETC,ENCH,515201,AP,VIVO,8,2,3575,74.46,27999,21449,8451,VALID,OTHERS,F,Married,43,2.SEMP,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,0,2,1,735,0
31-12-2022,3669,MOBILE,MOBILE,ETC,ADM,516227,AP,OPPO,7,1,3801,85.38,25999,22798,4508,VALID,12TH,M,Married,41,2.SEMP,,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,1,8,1,0,0,10,1,724,0
31-12-2022,3670,MOBILE,MOBILE,ETC,ADM,518217,AP,OPPO,7,1,2086,85.1,13999,12513,3237,VALID,SSC,M,Single,24,2.SEMP,,1,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,759,0
31-12-2022,3671,MOBILE,MOBILE,ETC,ADM,517501,AP,VIVO,8,2,3499,75,27990,20992,7633,VALID,UNDER GRADUATE,M,Married,46,2.SEMP,,4,99,2,2,5,1,0,0,0,0,0,0,2,1,2,1,9,6,7,5,0,0,9,6,812,0
31-12-2022,3672,MOBILE,MOBILE,ETC,ADM,524306,AP,VIVO,10,1,1936,88.27,16499,16413,2172,VALID,POST-GRADUATE,M,Single,42,1.SAL,,1,16,0,0,16,0,0,0,1,0,0,0,0,0,1,0,4,1,2,1,0,0,4,1,773,0
31-12-2022,3673,MOBILE,MOBILE,NTC,ACH,531084,AP,OPPO,7,1,2572,85.71,17999,15427,3723,VALID,12TH,M,Married,33,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3674,MOBILE,MOBILE,NTC,ADM,531083,AP,OPPO,8,2,2825,74.32,21999,16949,6919,VALID,12TH,M,Married,27,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3675,MOBILE,MOBILE,ETC,ADM,517247,AP,OPPO,7,1,3801,85.38,25999,22798,4952,VALID,OTHERS,M,Single,26,2.SEMP,,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,5,2,754,0
31-12-2022,3676,MOBILE,MOBILE,NTC,ADM,515001,AP,VIVO,8,2,3058,72.19,21990,18340,6751,VALID,SSC,M,Married,42,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3677,MOBILE,MOBILE,ETC,ADM,517424,AP,VIVO,8,2,2899,73.63,21990,17392,6433,VALID,SSC,M,Married,45,2.SEMP,,1,74,0,0,21,0,0,0,1,0,0,0,0,0,0,0,13,3,7,2,1,0,11,3,723,0
31-12-2022,3678,MOBILE,MOBILE,ETC,ENCH,515787,AP,VIVO,8,2,1888,73.96,14499,11323,4411,VALID,12TH,M,Married,25,2.SEMP,,4,32,2,3,21,1,0,0,0,0,0,0,1,1,3,1,13,4,4,0,3,0,6,1,745,0
31-12-2022,3679,MOBILE,MOBILE,ETC,ACH,518225,AP,VIVO,8,2,2824,74.32,21990,16942,6727,VALID,12TH,M,Single,26,1.SAL,,1,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,746,0
31-12-2022,3680,MOBILE,MOBILE,NTC,ADM,518124,AP,VIVO,10,1,1646,73.36,16499,13953,4750,VALID,SSC,M,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1,1
31-12-2022,3681,MOBILE,MOBILE,ETC,ADM,515761,AP,OPPO,7,1,2241,78.39,14999,13440,3948,VALID,POST-GRADUATE,M,Married,36,1.SAL,,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,767,0
31-12-2022,3682,MOBILE,MOBILE,NTC,ADM,516003,AP,OPPO,7,1,1786,85.71,12499,10713,3159,VALID,UNDER GRADUATE,M,Married,52,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3683,MOBILE,MOBILE,NTC,ADM,518135,AP,VIVO,8,2,2824,74.32,21990,16942,7067,VALID,UNDER GRADUATE,F,Married,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3684,MOBILE,MOBILE,ETC,ADM,517391,AP,OPPO,7,1,2658,85.23,17999,15941,3365,VALID,12TH,M,Married,31,2.SEMP,,2,39,1,1,3,1,0,0,0,1,0,0,1,0,1,1,2,1,1,1,1,0,1,1,762,0
31-12-2022,3685,MOBILE,MOBILE,NTC,ADM,517520,AP,SAMSUNG,7,0,2358,75,22000,16500,6253,VALID,GRADUATE,M,Married,39,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
31-12-2022,3686,MOBILE,MOBILE,NTC,ACH,524137,AP,VIVO,10,1,1795,73.36,17999,15222,5149,VALID,GRADUATE,M,Single,27,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,5,1,-1,0
31-12-2022,3687,MOBILE,MOBILE,NTC,ACH,518308,AP,OPPO,7,1,1730,73.37,12499,10370,4154,VALID,OTHERS,M,Married,46,2.SEMP,,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1,0
31-12-2022,3688,MOBILE,MOBILE,NTC,ADM,515201,AP,OPPO,10,1,1581,89.45,14990,13409,3499,VALID,SSC,M,Married,38,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3689,MOBILE,MOBILE,NTC,ACH,516267,AP,VIVO,8,2,2824,74.32,21990,16942,6401,VALID,SSC,M,Single,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3690,MOBILE,MOBILE,ETC,ACH,524320,AP,OPPO,7,1,2286,85.71,15999,13713,2993,VALID,12TH,M,Married,39,2.SEMP,,2,5,1,1,5,0,0,0,1,0,0,0,0,0,2,1,4,2,3,1,0,0,4,2,744,0
31-12-2022,3691,MOBILE,MOBILE,NTC,ENCH,518468,AP,OPPO,12,4,1550,65.54,17990,12390,7691,VALID,POST-GRADUATE,M,Single,27,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
31-12-2022,3692,MOBILE,MOBILE,NTC,ADM,517501,AP,VIVO,8,2,2700,74.28,20999,16199,6597,VALID,GRADUATE,F,Married,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
31-12-2022,3693,MOBILE,MOBILE,ETC,ACH,517501,AP,OPPO,7,1,2572,85.71,17999,15427,3279,VALID,GRADUATE,M,Married,55,2.SEMP,,10,143,1,0,92,0,0,0,0,0,0,0,10,1,0,0,15,1,4,1,7,0,6,1,776,0
31-12-2022,3694,MOBILE,MOBILE,NTC,ADM,517501,AP,VIVO,8,2,2313,74.99,18499,13873,5379,VALID,GRADUATE,M,Single,21,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,2,2,4,4,-1,0
31-12-2022,3695,MOBILE,MOBILE,ETC,ADM,518225,AP,VIVO,10,1,1742,78.33,16499,14773,3812,VALID,SSC,F,Married,28,2.SEMP,,1,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,2,2,747,0
31-12-2022,3696,MOBILE,MOBILE,NTC,ACH,517172,AP,VIVO,8,2,1713,72.59,12499,10273,4179,VALID,SSC,M,Married,38,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3697,MOBILE,MOBILE,ETC,ENCH,518225,AP,OPPO,8,2,1638,73.79,12499,9823,3983,VALID,12TH,M,Single,22,2.SEMP,,2,4,0,2,4,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,4,0,730,0
31-12-2022,3698,MOBILE,MOBILE,ETC,ADM,518422,AP,OPPO,7,1,2315,84.57,14999,13884,3022,VALID,OTHERS,M,Married,29,2.SEMP,,0,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,750,0
31-12-2022,3699,Non-Mobile,WAM,NTC,ADM,518222,AP,HAIER,12,4,2300,65.93,27000,18400,10220,VALID,GRADUATE,F,Married,23,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
31-12-2022,3700,MOBILE,MOBILE,ETC,ADM,515711,AP,VIVO,8,2,2294,72.18,16490,13752,5223,VALID,GRADUATE,M,Single,29,2.SEMP,,2,5,0,1,5,0,0,0,0,0,0,0,1,0,1,0,8,1,1,1,5,0,3,1,743,0
31-12-2022,3701,MOBILE,MOBILE,NTC,ADM,515775,AP,VIVO,8,2,1638,73.79,12499,9823,4029,VALID,SSC,F,Married,35,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-12-2022,3702,MOBILE,MOBILE,ETC,ACH,524317,AP,OPPO,8,2,2750,75,21999,16499,6651,VALID,12TH,F,Single,27,2.SEMP,,3,8,1,3,8,1,0,0,0,0,0,0,0,0,3,1,3,1,3,1,0,0,3,1,769,0
31-12-2022,3703,MOBILE,MOBILE,NTC,ADM,517128,AP,OPPO,10,1,2111,88.27,17999,17906,2347,VALID,SSC,M,Married,47,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-12-2022,3704,MOBILE,MOBILE,NTC,ACH,515803,AP,VIVO,8,2,2313,74.99,18499,13873,5379,VALID,12TH,M,Married,30,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,3,0,0,8,5,-1,0
31-12-2022,3705,MOBILE,MOBILE,NTC,ADM,517501,AP,OPPO,7,1,1875,75,14999,11249,5019,VALID,GRADUATE,F,Married,28,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,-1,0
31-12-2022,3706,MOBILE,MOBILE,NTC,ADM,515408,AP,VIVO,8,2,2462,73.37,18490,14766,6121,VALID,SSC,F,Married,37,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
31-12-2022,3707,MOBILE,MOBILE,ETC,ENCH,517370,AP,VIVO,8,2,2824,74.32,21990,16942,6949,VALID,12TH,M,Married,27,2.SEMP,,1,41,1,1,13,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,770,0
