DISBMONTH,LOAN_NUMBER,CD_SEGMENT,PRODUCT_CODE,ETC_NTC,PAYMENT_TYPE,CUST_PINCODE,CUST_STATE,MANUFACTURE_CODE,TENUR,ADVANCE_EMI_COUNT,EMI,LTV,ASSET_COST,ACTUAL_LOAN_AMOUNT,DOWN_PAYMENT,PAYNIMO_STATUS,QUALIFICATION,GENDER,MARITALSTATUS,CUST_AGE,EMP_GRP,MATCH_SCORE,TOTAL_NO_LV_TRADELINES,BUREAU_VINTAGE_IN_MONTHS,NO_TRADELINES_OPENED_LAST_3M,TOTAL_NO_LV_CD,TIME_SINCE_FIRST_CD_MONTHS,NO_CD_OPENED_LAST_3M,TOTAL_NO_LV_CC,NO_CC_OPENED_LAST_3M,TOTAL_NO_LV_PLBL,TOTAL_NO_LV_AL,TOTAL_NO_LV_TW,TOTAL_NO_LV_TL,TOTAL_NO_LV_SEC,TOTAL_NO_SEC_OPENED_LAST_3M,TOTAL_NO_LV_UNSEC,TOTAL_NO_UNSEC_OPENED_LAST_3M,TOTAL_NO_ENQ,TOTAL_NO_ENQ_LAST_3M,TOTAL_NO_ENQ_CD,TOTAL_NO_ENQ_CD_LAST_3M,TOTAL_NO_ENQ_SEC,TOTAL_NO_ENQ_SEC_LAST_3M,TOTAL_NO_ENQ_UNSEC,TOTAL_NO_ENQ_UNSEC_LAST_3M,BUREAU_SCORE,TARGET_VARIABLE
6-30-2023,13132,Non-Mobile,FRIDGE,ETC,ENCH,517214,AP,SAMSUNG,10,0,3585,89.47,38000,35842,4295,,GRADUATE,M,Single,21,1.SAL,,4,3,3,2,3,2,0,0,2,0,0,0,0,0,3,2,3,2,3,2,0,0,3,2,740,0
6-30-2023,13133,Non-Mobile,FRIDGE,ETC,ADM,515511,AP,LG,10,0,2450,100,24500,24500,640,VALID,12TH,M,Married,24,1.SAL,,2,46,0,0,19,0,0,0,1,0,0,0,1,0,1,0,5,1,2,1,0,0,4,1,804,0
6-30-2023,13134,Non-Mobile,FRIDGE,ETC,ADM,515231,AP,SAMSUNG,10,0,4750,100,45500,47499,295,VALID,12TH,M,Married,51,2.SEMP,,5,154,2,0,36,0,0,0,4,0,0,0,1,1,0,0,3,1,2,1,0,0,2,1,812,0
6-30-2023,13135,Non-Mobile,TV,NTC,ACH,518222,AP,HAIER,10,2,3262,74.55,33990,26091,9356,VALID,SSC,F,Married,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13136,Non-Mobile,FRIDGE,NTC,ENCH,518412,AP,LG,10,0,2425,100,23500,24250,624,,12TH,M,Married,37,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
7-31-2023,13137,Non-Mobile,TV,ETC,ENCH,517325,AP,SAMSUNG,10,0,5770,89.62,63600,57699,6895,,POST-GRADUATE,M,Single,28,2.SEMP,,10,20,4,5,20,2,3,1,2,0,0,0,0,0,10,4,61,26,10,5,2,0,59,26,747,0
6-30-2023,13138,Non-Mobile,TV,ETC,ENCH,515774,AP,LG,12,0,2561,90,33300,30720,4560,,OTHERS,M,Married,30,2.SEMP,,1,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,3,3,3,3,0,0,3,3,727,0
6-30-2023,13139,Non-Mobile,AC,NTC,ADM,518422,AP,WHIRL  POOL,8,0,3750,100,30000,30000,236,VALID,SSC,M,Married,43,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13140,Non-Mobile,FRIDGE,NTC,ADM,524142,AP,WHIRL  POOL,8,0,1860,75,17500,14873,4729,VALID,SSC,F,Married,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13141,Non-Mobile,FRIDGE,NTC,ENCH,518401,AP,LG,10,0,1975,100,19000,19750,550,,SSC,M,Married,38,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13142,Non-Mobile,TV,NTC,ADM,516203,AP,PANASONIC,10,0,3430,100,33000,34300,301,VALID,12TH,M,Single,26,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
7-31-2023,13143,MOBILE,MOBILE,NTC,ADM,517424,AP,VIVO,8,2,2219,73.89,16999,13311,5191,VALID,SSC,M,Married,48,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13144,Non-Mobile,WAM,ETC,ADM,517569,AP,LG,10,0,3340,90,35500,33399,4313,VALID,GRADUATE,M,Single,22,2.SEMP,,3,7,1,0,0,0,1,0,0,0,1,1,2,1,1,0,7,2,0,0,4,1,3,1,741,0
6-30-2023,13145,Non-Mobile,WAM,ETC,ADM,518543,AP,SAMSUNG,12,4,1480,61.56,18000,11830,7215,IMPS_ERROR,SSC,F,Married,42,7.MISSING,,2,38,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,757,0
6-30-2023,13146,Non-Mobile,AC,ETC,ENCH,517501,AP,LLOYD,8,0,5063,90,45000,40500,4736,,GRADUATE,M,Married,39,1.SAL,,5,44,1,0,44,0,2,0,3,0,0,0,0,0,5,1,25,8,2,0,0,0,22,6,732,0
6-30-2023,13147,Non-Mobile,AC,ETC,ADM,517520,AP,LG,15,4,3600,72,55000,39600,15636,IMPS_ERROR,12TH,F,Married,43,2.SEMP,,1,20,0,1,20,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,739,0
6-30-2023,13148,Non-Mobile,WAM,ETC,ACH,518422,AP,LG,10,0,2155,100,20800,21550,1278,VALID,GRADUATE,F,Married,31,2.SEMP,,1,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,2,0,0,0,761,0
6-30-2023,13149,Non-Mobile,TV,NTC,ADM,515761,AP,XIAOMI,8,2,1788,72.49,12999,10723,4401,VALID,SSC,M,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13150,Non-Mobile,AC,ETC,ADM,516001,AP,LLOYD,10,2,4145,79.27,40000,33159,8526,VALID,SSC,M,Married,35,2.SEMP,,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,1,787,0
6-30-2023,13151,Non-Mobile,FRIDGE,NTC,ADM,518543,AP,LG,10,0,2130,100,20000,21300,566,VALID,NA,F,Single,30,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13152,Non-Mobile,FRIDGE,NTC,ADM,518401,AP,HAIER,10,1,2055,89.62,19800,18495,2644,VALID,SSC,M,Married,37,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13153,Non-Mobile,WAM,NTC,ADM,516203,AP,SAMSUNG,8,0,1851,75,18000,14800,4913,VALID,SSC,F,Married,55,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13154,Non-Mobile,TV,NTC,ADM,518222,AP,HYUNDAIELE,12,4,1184,64.92,13500,9463,5325,VALID,SSC,M,Married,41,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13155,Non-Mobile,FRIDGE,ETC,ENCH,515414,AP,HAIER,10,2,1530,78.14,14000,12240,4148,VALID,12TH,M,Single,29,2.SEMP,,2,3,2,1,3,1,0,0,1,0,0,0,0,0,1,1,18,9,7,6,0,0,17,9,735,1
6-30-2023,13156,Non-Mobile,TV,ETC,ENCH,518412,AP,LG,12,0,3455,100,40000,41449,896,,SSC,M,Married,24,2.SEMP,,3,50,3,0,20,0,0,0,2,0,1,0,1,1,2,2,4,3,2,1,1,1,3,2,759,0
6-30-2023,13157,Non-Mobile,FRIDGE,NTC,ADM,515305,AP,SAMSUNG,12,4,2038,64.56,23000,16297,8565,VALID,12TH,M,Married,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,-1,0
6-30-2023,13158,Non-Mobile,WAM,ETC,ADM,515001,AP,LG,10,0,3186,90,35400,31860,4302,VALID,12TH,F,Married,33,2.SEMP,,2,63,1,2,63,1,0,0,0,0,0,0,0,0,2,1,7,5,5,4,0,0,6,5,746,0
6-30-2023,13159,Non-Mobile,FRIDGE,ETC,ADM,515154,AP,LG,10,0,2500,100,24999,24999,648,VALID,12TH,M,Single,23,2.SEMP,,2,26,1,2,26,1,0,0,0,0,0,0,0,0,2,1,4,1,3,0,0,0,4,1,770,0
6-30-2023,13160,Non-Mobile,WAM,ETC,ENCH,517583,AP,LG,10,0,3400,100,34000,34000,797,VALID,SSC,M,Married,51,2.SEMP,,1,168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,5,0,1,0,759,0
6-30-2023,13161,Non-Mobile,FRIDGE,NTC,ADM,516289,AP,HAIER,10,1,2030,89.32,19000,18270,2619,VALID,GRADUATE,F,Married,27,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13162,Non-Mobile,FRIDGE,ETC,ACH,515511,AP,LG,12,4,917,66.65,11000,7332,4086,VALID,12TH,F,Married,40,2.SEMP,,1,103,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,763,0
6-30-2023,13163,Non-Mobile,FRIDGE,ETC,ENCH,518599,AP,LG,10,0,2070,86.96,23000,20699,3566,VALID,12TH,M,Married,31,2.SEMP,,2,31,0,0,31,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,745,0
6-30-2023,13164,Non-Mobile,WAM,NTC,ADM,524226,AP,SAMSUNG,10,0,1743,75,21500,17425,5788,VALID,SSC,M,Married,28,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,-1,0
6-30-2023,13165,Non-Mobile,TV,ETC,ADM,518411,AP,LG,9,0,2661,90,25000,23949,3107,VALID,SSC,M,Married,26,2.SEMP,,2,6,0,1,6,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,740,1
6-30-2023,13166,Non-Mobile,TV,ETC,ACH,524132,AP,XIAOMI,11,3,4405,71.88,46999,35233,13922,VALID,UNDER GRADUATE,M,Single,25,1.SAL,,1,19,1,1,19,1,0,0,0,0,0,0,0,0,1,1,15,10,9,5,0,0,15,10,727,1
6-30-2023,13167,Non-Mobile,FRIDGE,NTC,ADM,518462,AP,WHIRL  POOL,8,0,3485,90.42,29999,27875,3110,VALID,SSC,M,Single,27,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13168,Non-Mobile,WAM,ETC,ENCH,518004,AP,SAMSUNG,12,4,2359,65.81,27600,18863,9731,,OTHERS,M,Single,23,2.SEMP,,7,26,3,1,14,0,1,0,3,0,1,0,2,0,5,3,26,14,6,4,1,0,22,14,746,0
6-30-2023,13169,Non-Mobile,AC,NTC,ENCH,518422,AP,WHIRL  POOL,12,4,2730,65.88,32000,21830,11156,,SSC,F,Married,31,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13170,Non-Mobile,TV,NTC,ADM,518501,AP,SAMSUNG,12,4,1292,66.66,15500,10332,5581,VALID,SSC,F,Married,43,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13171,Non-Mobile,WAM,ETC,ADM,524343,AP,SAMSUNG,10,1,1800,90,18000,16200,2095,VALID,POST-GRADUATE,M,Married,54,2.SEMP,,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,0
6-30-2023,13172,Non-Mobile,FRIDGE,NTC,ACH,518583,AP,SAMSUNG,8,0,2219,73.91,23000,17750,7112,VALID,SSC,M,Married,31,2.SEMP,,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13173,Non-Mobile,FRIDGE,NTC,ENCH,518512,AP,SAMSUNG,8,0,2500,100,20000,20000,295,,12TH,M,Married,25,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13174,Non-Mobile,HT,ETC,ADM,518196,AP,SONY,8,0,2875,100,23000,23000,236,VALID,12TH,M,Single,24,2.SEMP,,4,8,2,3,8,1,0,0,1,0,0,0,0,0,3,1,4,2,2,1,0,0,3,1,753,0
6-30-2023,13175,Non-Mobile,TV,NTC,ADM,524346,AP,XIAOMI,8,2,2063,74.99,16499,12373,4833,VALID,SSC,F,Married,45,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13176,Non-Mobile,HT,NTC,ADM,518122,AP,SONY,12,4,2000,66.65,23990,15990,8236,VALID,12TH,M,Married,35,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13177,Non-Mobile,FRIDGE,ETC,ADM,516289,AP,LG,10,0,2655,90,29499,26549,3624,VALID,12TH,M,Married,41,2.SEMP,,8,30,4,1,2,1,5,2,2,0,0,0,0,0,7,3,23,8,2,2,0,0,22,8,728,0
6-30-2023,13178,Non-Mobile,TV,ETC,ADM,517112,AP,SAMSUNG,18,4,1400,76.57,23900,19588,5895,VALID,SSC,F,Married,37,2.SEMP,,2,35,0,1,35,0,0,0,0,0,0,0,1,0,1,0,13,3,10,2,0,0,12,3,745,0
6-30-2023,13179,Non-Mobile,TV,ETC,ADM,518122,AP,SONY,16,4,3334,58.82,68000,39997,28239,VALID,12TH,M,Married,30,2.SEMP,,1,4,0,1,4,0,0,0,0,0,0,0,0,0,1,0,3,2,3,2,0,0,3,2,738,0
6-30-2023,13180,Non-Mobile,WAM,NTC,ADM,516503,AP,PANASONIC,12,4,2559,65.88,29999,20462,10721,VALID,12TH,F,Married,33,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13181,Non-Mobile,FRIDGE,NTC,ADM,518422,AP,WHIRL  POOL,12,4,1780,64.22,19900,14229,7474,VALID,SSC,F,Single,36,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13182,Non-Mobile,FRIDGE,NTC,ADM,518594,AP,LG,10,1,1575,74.58,18000,14175,5059,VALID,12TH,M,Married,23,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13183,Non-Mobile,AC,NTC,ENCH,518405,AP,LLOYD,10,2,4364,74.35,45000,34908,11895,,12TH,M,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,3,2,-1,0
6-30-2023,13184,Non-Mobile,TV,NTC,ADM,524320,AP,XIAOMI,8,0,2526,75,24999,20198,7075,VALID,UNDER GRADUATE,F,Married,41,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
7-31-2023,13185,MOBILE,MOBILE,NTC,ACH,515201,AP,VIVO,8,2,2017,72.18,14499,12091,4669,VALID,12TH,F,Married,40,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13186,Non-Mobile,AC,NTC,ACH,518466,AP,WHIRL  POOL,12,4,3000,66.67,35999,23999,12986,VALID,12TH,M,Single,23,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13187,Non-Mobile,FRIDGE,NTC,ADM,516309,AP,SAMSUNG,12,4,2276,64.98,25999,18195,9517,VALID,SSC,M,Married,36,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13188,Non-Mobile,FRIDGE,ETC,ENCH,517112,AP,HAIER,10,2,2045,78.47,19000,16359,4679,,GRADUATE,M,Single,26,2.SEMP,,9,20,1,0,0,0,0,0,9,0,0,0,0,0,8,1,35,7,2,0,1,1,32,5,757,0
6-30-2023,13189,Non-Mobile,MWO,NTC,ADM,515164,AP,LG,10,0,1000,100,10000,10000,401,VALID,12TH,M,Married,35,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13190,Non-Mobile,WPR,ETC,ADM,516001,AP,LG,15,4,1717,72.53,25000,18882,7517,VALID,12TH,M,Married,37,2.SEMP,,5,32,1,3,15,1,0,0,1,0,1,0,1,0,3,1,9,1,7,1,1,0,8,1,752,0
6-30-2023,13191,Non-Mobile,FRIDGE,NTC,ADM,518573,AP,LG,12,4,1917,66.66,23000,15332,8901,VALID,SSC,F,Married,38,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
7-31-2023,13192,Non-Mobile,TV,NTC,ADM,517401,AP,SAMSUNG,16,4,1538,74.21,23850,18448,6565,VALID,12TH,M,Married,39,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13193,Non-Mobile,AC,ETC,ENCH,516411,AP,LLOYD,10,2,4394,79.32,42490,35151,9024,VALID,GRADUATE,M,Married,36,1.SAL,,18,114,6,2,9,0,0,0,3,1,0,1,12,4,3,1,22,5,5,0,7,4,13,1,725,0
6-30-2023,13194,Non-Mobile,TV,NTC,ENCH,515144,AP,SAMSUNG,12,4,3080,65.3,35500,24629,12733,,12TH,M,Married,30,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
7-31-2023,13195,MOBILE,MOBILE,NTC,ADM,515144,AP,VIVO,8,2,2588,74.12,19999,15522,5929,VALID,12TH,F,Married,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13196,Non-Mobile,FRIDGE,ETC,ENCH,516172,AP,SAMSUNG,8,0,3188,89.96,26900,25500,2995,VALID,12TH,F,N,41,7.MISSING,,4,22,1,2,17,1,0,0,2,0,0,0,0,0,3,1,10,2,5,1,0,0,10,2,734,0
6-30-2023,13197,Non-Mobile,TV,NTC,ACH,518401,AP,HYUNDAIELE,12,4,1246,63.08,13500,9965,5573,VALID,SSC,F,Married,40,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13198,Non-Mobile,FRIDGE,ETC,ADM,518422,AP,SAMSUNG,12,4,1667,66.66,19999,13331,7662,VALID,GRADUATE,M,Single,33,7.MISSING,,7,90,1,4,50,0,0,0,2,1,0,0,1,0,6,1,18,1,5,0,3,0,12,1,746,0
6-30-2023,13199,Non-Mobile,TV,ETC,ADM,518501,AP,LLOYD,10,2,2970,79.52,29000,23759,6176,VALID,SSC,F,Married,51,2.SEMP,,6,64,2,4,23,1,0,0,2,0,0,0,0,0,6,2,6,2,2,1,0,0,5,2,772,0
6-30-2023,13200,Non-Mobile,WAM,NTC,ADM,524310,AP,SAMSUNG,8,0,1926,75,18600,15399,5063,VALID,SSC,M,Married,30,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13201,Non-Mobile,FRIDGE,ETC,ADM,517325,AP,SAMSUNG,12,4,1801,65.53,20900,14395,7499,VALID,UNDER GRADUATE,M,Married,30,2.SEMP,,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,721,0
6-30-2023,13202,Non-Mobile,TV,NTC,ACH,518432,AP,SAMSUNG,12,4,1605,65.3,18500,12830,6715,VALID,SSC,F,Married,38,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13203,Non-Mobile,FRIDGE,NTC,ADM,516001,AP,WHIRL  POOL,12,4,1647,65.33,19000,13162,7441,VALID,12TH,M,Married,36,1.SAL,,1,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,3,1,0,0,4,2,-1,0
6-30-2023,13204,Non-Mobile,FRIDGE,NTC,ENCH,516215,AP,SAMSUNG,10,0,2700,75,34999,26999,9662,,OTHERS,F,Married,55,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13205,Non-Mobile,FRIDGE,NTC,ADM,516217,AP,WHIRL  POOL,12,4,2526,65.16,29000,20196,10458,VALID,SSC,F,Married,37,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13206,Non-Mobile,WAM,NTC,ENCH,518422,AP,SAMSUNG,8,0,1870,75,18000,14949,4913,,SSC,M,Married,50,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13207,Non-Mobile,WAM,NTC,ENCH,524142,AP,SAMSUNG,10,0,1950,100,19500,19500,295,VALID,12TH,M,Single,24,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13208,Non-Mobile,FRIDGE,ETC,ENCH,517325,AP,SAMSUNG,10,0,3840,89.98,41900,38399,4495,VALID,GRADUATE,M,Married,26,2.SEMP,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,725,0
6-30-2023,13209,Non-Mobile,AC,ETC,ENCH,515001,AP,LLOYD,8,0,6413,94.34,53000,51299,3237,,OTHERS,M,Married,39,2.SEMP,,5,68,2,0,68,0,0,0,0,3,0,0,5,2,0,0,18,1,6,0,6,0,10,1,771,0
6-30-2023,13210,Non-Mobile,FRIDGE,NTC,ADM,518222,AP,WHIRL  POOL,12,4,1625,66.67,19500,13000,7353,VALID,12TH,M,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13211,Non-Mobile,TV,ETC,ADM,518422,AP,XIAOMI,11,3,3314,71.59,34999,26506,10649,VALID,SSC,M,Married,41,7.MISSING,,6,56,4,1,56,0,0,0,2,2,1,0,3,1,2,2,35,16,4,1,11,4,22,11,730,0
6-30-2023,13212,Non-Mobile,FRIDGE,NTC,ADM,516309,AP,SAMSUNG,12,4,2375,66.67,28499,18999,10412,VALID,SSC,M,Single,27,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13213,Non-Mobile,WAM,NTC,ADM,517520,AP,LG,10,0,5000,90.91,55000,50000,6061,VALID,NA,F,Single,25,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13214,Non-Mobile,WAM,NTC,ADM,517501,AP,LG,10,0,2090,74.91,27900,20900,7699,VALID,12TH,F,Married,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13215,Non-Mobile,FRIDGE,ETC,ENCH,518543,AP,SAMSUNG,12,4,1776,64.48,20000,14196,7399,,SSC,M,Married,37,7.MISSING,,3,67,1,0,23,0,0,0,1,0,0,0,1,1,2,0,6,0,4,0,0,0,4,0,763,0
6-30-2023,13216,Non-Mobile,WAM,NTC,ACH,516289,AP,SAMSUNG,10,0,2280,100,21500,22800,295,VALID,12TH,M,Single,33,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13217,Non-Mobile,TV,ETC,ENCH,518221,AP,SAMSUNG,12,4,1059,64.7,12000,8463,4531,,12TH,M,Single,22,2.SEMP,,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,724,0
6-30-2023,13218,Non-Mobile,FRIDGE,NTC,ACH,518422,AP,HAIER,10,2,1739,73.29,17000,13908,5248,VALID,SSC,M,Married,45,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13219,Non-Mobile,TV,NTC,ACH,516289,AP,LG,9,0,1917,75,21990,17242,6124,VALID,12TH,M,Married,43,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
6-30-2023,13220,Non-Mobile,WAM,NTC,ADM,516411,AP,LG,10,1,3325,74.81,39000,29925,11214,VALID,SSC,M,Married,33,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13221,Non-Mobile,FRIDGE,NTC,ADM,518463,AP,LG,10,0,1650,100,16499,16499,1808,VALID,SSC,M,Married,45,7.MISSING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
6-30-2023,13222,Non-Mobile,TV,ETC,ACH,515144,AP,LG,12,0,3393,100,40000,40699,896,VALID,12TH,F,Married,30,2.SEMP,,8,15,4,0,0,0,0,0,4,0,0,0,4,1,3,3,2,0,1,0,0,0,2,0,776,0
6-30-2023,13223,Non-Mobile,FRIDGE,NTC,ADM,518464,AP,HAIER,10,2,2274,74.25,23490,18192,7254,VALID,SSC,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6-30-2023,13224,Non-Mobile,FRIDGE,ETC,ACH,515159,AP,LG,10,2,1700,80,17000,13600,3636,VALID,UNDER GRADUATE,M,Married,36,2.SEMP,,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,752,0
6-30-2023,13225,Non-Mobile,FRIDGE,ETC,ADM,517408,AP,SAMSUNG,12,4,2151,64.88,24500,17196,8899,VALID,GRADUATE,F,Married,28,7.MISSING,,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,6,1,757,0
6-30-2023,13226,Non-Mobile,TV,ETC,ADM,517424,AP,SAMSUNG,18,4,1320,77.03,22990,18460,5575,VALID,12TH,M,Married,29,2.SEMP,,4,34,0,3,34,0,0,0,1,0,0,0,0,0,4,0,8,0,3,0,0,0,8,0,759,0
7-31-2023,13227,MOBILE,MOBILE,NTC,ADM,517401,AP,VIVO,8,2,1808,72.18,12999,10841,4369,VALID,12TH,M,Married,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,0
